indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,time_detail,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",498,Republic of Moldova,MDA,28.4650624,47.20236795,Europe and Northern America,2012,2011-2012,M,Male,Y_GE15,15 years old and over,R,Rural,3.134155163776618,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.,"National Bureau of Statistics, Republic of Moldova based on Time use survey",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,2008,2007-2008,M,Male,Y_GE15,15 years old and over,R,Rural,1.9,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,National Center for Statistics and Information (NCSI) based on Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",578,Norway,NOR,11.47846389,61.34311134,Europe and Northern America,2011,2010-2011,M,Male,Y_GE15,15 years old and over,R,Rural,2.568,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Statistics Norway based on Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",600,Paraguay,PRY,-60.54854225,-21.70216237,Latin America and the Caribbean,2016,2016,M,Male,Y_GE15,15 years old and over,R,Rural,0.9044784931552192,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",604,Peru,PER,-71.82093277,-13.58939705,Latin America and the Caribbean,2010,2010,M,Male,Y_GE15,15 years old and over,R,Rural,2.611296997936557,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadística e Informática based on National Survey of Time Use 2010,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",616,Poland,POL,19.40660158,52.1226733,Europe and Northern America,2013,2013,M,Male,Y_GE15,15 years old and over,R,Rural,2.4,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Travel related to unpaid domestic and care work is not included.,Statistics Poland based on Time Use Survey ,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,2015,2015,M,Male,Y_GE15,15 years old and over,R,Rural,2.081543230528551,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use and on volunteer work.,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",688,Serbia,SRB,20.805876,44.03145697,Europe and Northern America,2011,2010-2011,M,Male,Y_GE15,15 years old and over,R,Rural,2.503874932214559,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,Statistical Office of the Republic of Serbia based on Time Use Survey in Serbia,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2010,2010,M,Male,Y_GE15,15 years old and over,R,Rural,2.509,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2013,2013,M,Male,Y_GE15,15 years old and over,R,Rural,2.622,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2016,2016,M,Male,Y_GE15,15 years old and over,R,Rural,2.681,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",756,Switzerland,CHE,8.223158,46.96617097,Europe and Northern America,2020,2020,M,Male,Y_GE15,15 years old and over,R,Rural,2.852,HR_PER_DAY,Hours per day,C,Country Data,G,Global,unpaid domestic services for family members not living in the same household is excluded; unpaid caregiving services for family members not living in the same household is excluded,"2020 LFS, unpaid work module",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",792,Türkiye,TUR,35.42890329,38.9899684,Northern Africa and Western Asia,2006,2006,M,Male,Y_GE15,15 years old and over,R,Rural,0.9398778509000002,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic and care work is not included.,Turkish Statistical Institute (TurkStat) based on Turkey - Time Use Survey 2006,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",800,Uganda,UGA,32.39100438,1.279557331,Sub-Saharan Africa,2018,2017-2018,M,Male,Y_GE15,15 years old and over,R,Rural,1.6,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Time Use Survey-Uganda,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,2009,2008-2009,F,Female,Y15T24,15 to 24 years old,R,Rural,2.114019326970836,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Statistics Austria based on Time Use Survey 2008/09,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,2008,2008,F,Female,Y15T24,15 to 24 years old,R,Rural,4.592,HR_PER_DAY,Hours per day,C,Country Data,G,Global,"Unpaid domestic work might include small amount of time spent on production of goods for own final use. ""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members",National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,2014,F,Female,Y15T24,15 to 24 years old,R,Rural,3.592950097001516,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,2017,2016-2017,F,Female,Y15T24,15 to 24 years old,R,Rural,4.485819444444444,HR_PER_DAY,Hours per day,C,Country Data,G,Global,"Include ""Time spent on transfers related to unpaid domestic and care work activities""",DANE based on National Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,2013,2012-2013,F,Female,Y15T24,15 to 24 years old,R,Rural,1.184469444444445,HR_PER_DAY,Hours per day,C,Country Data,G,Global,"Include ""Time spent on transfers related to unpaid domestic and care work activities""",DANE based on National Time Use Survey,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,2017,2017,F,Female,Y15T24,15 to 24 years old,R,Rural,4.719682296296551,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,INEC based on National time use survey 2017,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",2016,2015-2016,F,Female,Y15T24,15 to 24 years old,R,Rural,2.935748851963384,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,2000,1999-2000,F,Female,Y15T24,15 to 24 years old,R,Rural,2.451,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,Statistics Finland  based on Time Use Survey,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,2010,2009-2010,F,Female,Y15T24,15 to 24 years old,R,Rural,1.877,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Unpaid domestic work might include small amount of time spent on production of goods for own final use.,Statistics Finland  based on Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",268,Georgia,GEO,43.3713615,42.04813028,Northern Africa and Western Asia,2021,2020-2021,F,Female,Y15T24,15 to 24 years old,R,Rural,3.799483588410565,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,2020-2021 Georgia Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,2000,1999-2000,F,Female,Y15T24,15 to 24 years old,R,Rural,4.633333333333334,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,2022,"sex, age, urbanization",
